2361,,23462469	Dean Braden	Ontario	Ontario	Corporate
2362,,93612953	Bill Shonely	British Columbia	West	Small Business
2363,,83349693	Ben Ferrer	Ontario	Ontario	Corporate
2364,,44725860	Karen Bern	Saskachewan	Prarie	Corporate
2365,,52327242	Emily Grady	Alberta	West	Home Office
2366,,100481316	Nona Balk	Saskachewan	Prarie	Corporate
2367,,61069874	Katherine Murray	Nova Scotia	Atlantic	Home Office
2368,,97394565	Maria Bertelson	Ontario	Ontario	Home Office
2369,,47278754	Justin Hirsh	Quebec	Quebec	Consumer
2370,,40247213	Jennifer Patt	British Columbia	West	Home Office
2371,,19750832	Eric Barreto	Manitoba	Prarie	Small Business
2372,,57991979	Clytie Kelty	Alberta	West	Small Business
2373,,91785983	Lela Donovan	British Columbia	West	Corporate
2374,,86395368	Edward Becker	Ontario	Ontario	Corporate
2375,,56808082	Frank Atkinson	Newfoundland	Atlantic	Corporate
2376,,39471769	Meg O'Connel	Manitoba	Prarie	Corporate
2377,,41823417	Pierre Wener	Ontario	Ontario	Home Office
2378,,44235784	Liz Thompson	Manitoba	Prarie	Corporate
2379,,35330575	Darrin Sayre	Yukon	Yukon	Consumer
2380,,89179979	Becky Martin	Quebec	Quebec	Home Office
2381,,51472989	Rick Duston	Quebec	Quebec	Corporate
2382,,56979805	Carl Ludwig	Northwest Territories	Northwest Territories	Corporate
2383,,96413817	Monica Federle	British Columbia	West	Corporate
2384,,97850819	Caroline Jumper	Quebec	Quebec	Corporate
2385,,45692573	Nicole Hansen	Northwest Territories	Northwest Territories	Small Business
2386,,79533912	Ken Black	Manitoba	Prarie	Consumer
2387,,96713610	Dorris Love	Quebec	Quebec	Home Office
2388,,37673316	Valerie Dominguez	Manitoba	Prarie	Corporate
2389,,32797971	Dennis Bolton	British Columbia	West	Consumer
2390,,66658318	Cari MacIntyre	Alberta	West	Corporate
2391,,102020359	Tony Sayre	New Brunswick	Atlantic	Home Office
2392,,6954303	Tracy Blumstein	Saskachewan	Prarie	Home Office
2393,,68894717	Mark Haberlin	British Columbia	West	Small Business
2394,,20711305	Gary McGarr	Quebec	Quebec	Home Office
2395,,53947199	Lori Olson	New Brunswick	Atlantic	Consumer
2396,,41170795	Brian Thompson	Ontario	Ontario	Home Office
2397,,86789397	Natalie Webber	Manitoba	Prarie	Corporate
2398,,101440448	Karen Carlisle	Nova Scotia	Atlantic	Corporate
2399,,49422276	Bradley Nguyen	Quebec	Quebec	Consumer
2400,,39390141	Fred McMath	Quebec	Quebec	Small Business
2401,,14110003	George Zrebassa	British Columbia	West	Home Office
2402,,12566604	Cindy Schnelling	Saskachewan	Prarie	Corporate
2403,,55158361	Michael Kennedy	Quebec	Quebec	Corporate
2404,,105870693	Greg Guthrie	Prince Edward Island	Atlantic	Corporate
2405,,38079848	Raymond Book	Alberta	West	Consumer
2406,,9279285	Yana Sorensen	Quebec	Quebec	Corporate
2407,,34287086	Jeremy Farry	Quebec	Quebec	Small Business
2408,,88926329	Marc Harrigan	British Columbia	West	Home Office
2409,,17355109	Robert Barroso	Nova Scotia	Atlantic	Small Business
2410,,73798026	Susan Vittorini	Northwest Territories	Northwest Territories	Corporate
2411,,29954303	Tony Molinari	Nova Scotia	Atlantic	Corporate
2412,,12997708	Denny Blanton	Ontario	Ontario	Home Office
2413,,49950601	Meg Tillman	Saskachewan	Prarie	Small Business
2414,,79410087	Amy Hunt	Saskachewan	Prarie	Small Business
2415,,42440910	Brad Thomas	Nova Scotia	Atlantic	Corporate
2416,,102100618	Carlos Daly	Northwest Territories	Northwest Territories	Home Office
2417,,40344994	Dennis Bolton	British Columbia	West	Small Business
2418,,105982998	Jessica Myrick	Alberta	West	Small Business
2419,,100725173	Ralph Kennedy	Nova Scotia	Atlantic	Corporate
2420,,79773068	Rob Lucas	Yukon	Yukon	Small Business
2421,,70665879	Carlos Soltero	Manitoba	Prarie	Consumer
2422,,30297651	Jocasta Rupert	British Columbia	West	Consumer
2423,,20033456	Chad Sievert	Manitoba	Prarie	Corporate
2424,,39140094	Doug Bickford	Northwest Territories	Northwest Territories	Corporate
2425,,37304343	Nick Radford	Manitoba	Prarie	Corporate
2426,,25165064	Yoseph Carroll	Alberta	West	Consumer
2427,,13788018	Mike Gockenbach	Manitoba	Prarie	Consumer
2428,,43284892	Jay Fine	Nova Scotia	Atlantic	Consumer
2429,,25715035	Bobby Elias	British Columbia	West	Small Business
2430,,48810863	Nathan Gelder	Ontario	Ontario	Home Office
2431,,6763230	Skye Norling	Ontario	Ontario	Home Office
2432,,2465224	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate
2433,,98310844	Deborah Brumfield	Yukon	Yukon	Small Business
2434,,87106625	Sam Craven	Saskachewan	Prarie	Home Office
2435,,18837338	Penelope Sewall	Manitoba	Prarie	Home Office
2436,,76208299	Lycoris Saunders	Saskachewan	Prarie	Corporate
2437,,67755932	Joy Bell	Northwest Territories	Northwest Territories	Home Office
2438,,70050666	Sung Shariari	Saskachewan	Prarie	Corporate
2439,,14443258	Bart Watters	British Columbia	West	Corporate
2440,,64392832	Laurel Workman	Alberta	West	Home Office
2441,,69958724	Amy Cox	Yukon	Yukon	Corporate
2442,,87691641	Bill Stewart	Ontario	Ontario	Corporate
2443,,59645894	Nathan Mautz	New Brunswick	Atlantic	Corporate
2444,,10797386	Michael Oakman	Saskachewan	Prarie	Small Business
2445,,40351884	Christopher Martinez	British Columbia	West	Home Office
2446,,81921479	Michael Oakman	Manitoba	Prarie	Small Business
2447,,19317610	Stephanie Ulpright	Ontario	Ontario	Consumer
2448,,65628978	Art Foster	Ontario	Ontario	Home Office
2449,,47742901	Dave Kipp	British Columbia	West	Consumer
2450,,60849801	Erica Hernandez	Ontario	Ontario	Small Business
2451,,100125926	Ben Wallace	Quebec	Quebec	Home Office
2452,,40629636	Duane Huffman	Ontario	Ontario	Small Business
2453,,93471011	Allen Armold	New Brunswick	Atlantic	Home Office
2454,,96580875	Mitch Webber	Quebec	Quebec	Corporate
2455,,104752832	Jasper Cacioppo	Quebec	Quebec	Home Office
2456,,31543089	Aaron Bergman	Alberta	West	Corporate
2457,,83620837	Scott Cohen	British Columbia	West	Consumer
2458,,97203720	Cassandra Brandow	Alberta	West	Home Office
2459,,37535131	Cari Sayre	Alberta	West	Home Office
2460,,81910228	Cathy Hwang	Newfoundland	Atlantic	Home Office
2461,,39669813	Phillina Ober	New Brunswick	Atlantic	Small Business
2462,,12009006	Robert Barroso	Yukon	Yukon	Small Business
2463,,107335664	Nathan Mautz	British Columbia	West	Corporate
2464,,68210083	Alan Shonely	Nova Scotia	Atlantic	Small Business
2465,,63543862	Rick Wilson	Ontario	Ontario	Corporate
2466,,4036912	Evan Henry	Ontario	Ontario	Corporate
2467,,44768806	Maria Zettner	Manitoba	Prarie	Corporate
2468,,22307990	Matt Collister	Saskachewan	Prarie	Home Office
2469,,40381618	Cynthia Arntzen	Ontario	Ontario	Home Office
2470,,35713813	Matthew Clasen	Manitoba	Prarie	Consumer
2471,,42801539	Alex Grayson	Ontario	Ontario	Consumer
2472,,98550273	Harold Dahlen	Saskachewan	Prarie	Corporate
2473,,35080446	Roy Collins	Saskachewan	Prarie	Corporate
2474,,24878468	Natalie DeCherney	Quebec	Quebec	Consumer
2475,,48705543	Beth Thompson	Nunavut	Nunavut	Corporate
2476,,44424960	David Bremer	Yukon	Yukon	Corporate
2477,,64147312	Amy Cox	Ontario	Ontario	Small Business
2478,,30311200	Bryan Spruell	British Columbia	West	Home Office
2479,,68418756	Jesus Ocampo	Ontario	Ontario	Small Business
2480,,94998229	Brian Dahlen	Saskachewan	Prarie	Small Business
2481,,69252035	Harold Ryan	Ontario	Ontario	Home Office
2482,,44510740	Corinna Mitchell	Ontario	Ontario	Corporate
2483,,29954408	Henry Goldwyn	Manitoba	Prarie	Small Business
2484,,45162841	Patrick O'Donnell	Ontario	Ontario	Home Office
2485,,93758371	Maribeth Dona	British Columbia	West	Home Office
2486,,18173108	Liz Carlisle	Saskachewan	Prarie	Corporate
2487,,47672749	Nora Price	Quebec	Quebec	Home Office
2488,,19646165	Julia Barnett	Yukon	Yukon	Home Office
2489,,21729136	Dave Brooks	Ontario	Ontario	Corporate
2490,,69084540	Michelle Tran	Quebec	Quebec	Consumer
2491,,96376660	Tom Zandusky	Manitoba	Prarie	Home Office
2492,,59450419	Naresj Patel	Ontario	Ontario	Small Business
2493,,70563874	Mark Cousins	British Columbia	West	Home Office
2494,,99048732	Speros Goranitis	British Columbia	West	Corporate
2495,,18174109	Eugene Hildebrand	Ontario	Ontario	Home Office
2496,,65013142	Kelly Lampkin	Ontario	Ontario	Home Office
2497,,76850542	Neola Schneider	Nunavut	Nunavut	Home Office
2498,,79088641	Seth Vernon	British Columbia	West	Home Office
2499,,27626796	Patricia Hirasaki	Ontario	Ontario	Home Office
2500,,22050539	Adam Bellavance	Alberta	West	Small Business
2501,,33819770	Dave Poirier	Nova Scotia	Atlantic	Small Business
2502,,71417179	Phillina Ober	Alberta	West	Small Business
2503,,98340679	Cathy Prescott	Ontario	Ontario	Corporate
2504,,93290663	Gene McClure	Manitoba	Prarie	Consumer
2505,,79954809	Lauren Leatherbury	Alberta	West	Corporate
2506,,62437020	Aimee Bixby	Ontario	Ontario	Home Office
2507,,76281881	Nora Paige	British Columbia	West	Small Business
2508,,34751059	Maribeth Dona	New Brunswick	Atlantic	Home Office
2509,,56674083	Brendan Sweed	Alberta	West	Consumer
2510,,79648189	Bradley Talbott	Nova Scotia	Atlantic	Small Business
2511,,40155039	Rick Duston	Nova Scotia	Atlantic	Corporate
2512,,20002172	Maureen Gastineau	Yukon	Yukon	Consumer
2513,,96387888	Roy Skaria	Ontario	Ontario	Corporate
2514,,20872558	Sarah Jordon	Nova Scotia	Atlantic	Consumer
2515,,93331830	Richard Eichhorn	Saskachewan	Prarie	Consumer
2516,,86487510	John Lee	New Brunswick	Atlantic	Corporate
2517,,17241550	Rick Hansen	Saskachewan	Prarie	Corporate
2518,,14961350	Randy Ferguson	Saskachewan	Prarie	Home Office
2519,,19986307	Gary Hansen	Ontario	Ontario	Consumer
2520,,53648269	Dana Kaydos	Manitoba	Prarie	Corporate
2521,,86931361	Monica Federle	Northwest Territories	Northwest Territories	Corporate
2522,,32605811	Michael Dominguez	Ontario	Ontario	Home Office
2523,,85418259	Meg Tillman	Manitoba	Prarie	Small Business
2524,,34104001	Ben Peterman	Nova Scotia	Atlantic	Corporate
2525,,20427219	Benjamin Patterson	Ontario	Ontario	Corporate
2526,,23169608	Ed Braxton	Yukon	Yukon	Home Office
2527,,11233852	Adam Bellavance	Ontario	Ontario	Small Business
2528,,52428882	Tracy Poddar	Ontario	Ontario	Corporate
2529,,86396748	Lena Radford	Ontario	Ontario	Small Business
2530,,54160156	Ralph Knight	Nunavut	Nunavut	Consumer
2531,,61100400	Daniel Byrd	Alberta	West	Home Office
2532,,61907970	Christina Vanderzanden	Ontario	Ontario	Small Business
2533,,41626962	Carl Jackson	Nunavut	Nunavut	Corporate
2534,,28941888	Dionis Lloyd	Quebec	Quebec	Small Business
2535,,68423234	Ann Chong	Nunavut	Nunavut	Corporate
2536,,71827888	Cyma Kinney	Alberta	West	Small Business
2537,,17803888	Darrin Martin	Ontario	Ontario	Small Business
2538,,65158225	Aleksandra Gannaway	Yukon	Yukon	Home Office
2539,,8553190	Cynthia Delaney	Manitoba	Prarie	Corporate
2540,,71683306	Tom Prescott	Quebec	Quebec	Small Business
2541,,25228465	Frank Atkinson	Nova Scotia	Atlantic	Corporate
2542,,11928127	Beth Thompson	Northwest Territories	Northwest Territories	Corporate
2543,,89681717	Clay Ludtke	Quebec	Quebec	Consumer
2544,,59478070	Michael Grace	Saskachewan	Prarie	Corporate
2545,,64639386	Chuck Magee	Prince Edward Island	Atlantic	Corporate
2546,,75843176	Mike Kennedy	Nova Scotia	Atlantic	Corporate
2547,,97790785	Ralph Arnett	Quebec	Quebec	Consumer
2548,,79197180	Jack O'Briant	Saskachewan	Prarie	Consumer
2549,,77123402	Laura Armstrong	Ontario	Ontario	Small Business
2550,,35248419	Erica Hernandez	Nova Scotia	Atlantic	Small Business
2551,,36941796	Julia Barnett	British Columbia	West	Corporate
2552,,30236526	Steve Carroll	Nova Scotia	Atlantic	Consumer
2553,,101893757	Ross Baird	Manitoba	Prarie	Corporate
2554,,32914519	Art Ferguson	Manitoba	Prarie	Corporate
2555,,50130217	Bobby Odegard	Ontario	Ontario	Corporate
2556,,14825481	Katrina Willman	Nova Scotia	Atlantic	Consumer
2557,,102822795	Bobby Elias	Yukon	Yukon	Small Business
2558,,4035756	Philip Fox	Saskachewan	Prarie	Home Office
2559,,10045148	Bill Tyler	Nova Scotia	Atlantic	Consumer
2560,,75446618	Dave Poirier	British Columbia	West	Small Business
2561,,100010565	Helen Andreada	British Columbia	West	Corporate
2562,,23386707	Nora Price	New Brunswick	Atlantic	Home Office
2563,,97151439	David Wiener	Nova Scotia	Atlantic	Consumer
2564,,61874205	Thomas Seio	Northwest Territories	Northwest Territories	Home Office
2565,,75847676	Chris Cortes	Ontario	Ontario	Consumer
2566,,10010675	Kristen Hastings	Ontario	Ontario	Corporate
2567,,75566934	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business
2568,,81466627	Chuck Sachs	Nova Scotia	Atlantic	Consumer
2569,,50623060	Edward Hooks	Prince Edward Island	Atlantic	Consumer
2570,,37146022	Liz MacKendrick	Ontario	Ontario	Corporate
2571,,43859307	Christine Abelman	Alberta	West	Corporate
2572,,86802122	Mike Pelletier	Alberta	West	Corporate
2573,,5768603	Fred McMath	Ontario	Ontario	Small Business
2574,,7031126	Cynthia Arntzen	Saskachewan	Prarie	Small Business
2575,,73337961	Don Miller	Northwest Territories	Northwest Territories	Home Office
2576,,93796619	Duane Noonan	Yukon	Yukon	Corporate
2577,,63204716	Herbert Flentye	Ontario	Ontario	Small Business
2578,,44368691	Brian Derr	Manitoba	Prarie	Small Business
2579,,98068071	Susan MacKendrick	Manitoba	Prarie	Corporate
2580,,14291205	Helen Abelman	Prince Edward Island	Atlantic	Home Office
2581,,22558635	Brian Derr	Nova Scotia	Atlantic	Small Business
2582,,65028410	Joni Blumstein	Ontario	Ontario	Home Office
2583,,48889817	Aaron Smayling	Quebec	Quebec	Small Business
2584,,40318451	Neil Knudson	Saskachewan	Prarie	Home Office
2585,,34851166	Frank Hawley	Alberta	West	Home Office
2586,,19995239	Chuck Clark	Nova Scotia	Atlantic	Corporate
2587,,47237797	Michelle Huthwaite	Quebec	Quebec	Home Office
2588,,77652417	Lindsay Castell	Saskachewan	Prarie	Small Business
2589,,16972966	Susan Pistek	Saskachewan	Prarie	Home Office
2590,,45622197	Laurel Elliston	New Brunswick	Atlantic	Home Office
2591,,29705839	Muhammed Yedwab	New Brunswick	Atlantic	Consumer
2592,,89767975	Dave Hallsten	Ontario	Ontario	Home Office
2593,,58580475	Brian DeCherney	Alberta	West	Corporate
2594,,32302821	John Castell	British Columbia	West	Consumer
2595,,86853010	Henry Goldwyn	Prince Edward Island	Atlantic	Small Business
2596,,41264800	Tanja Norvell	Manitoba	Prarie	Corporate
2597,,95652866	Alex Russell	Alberta	West	Home Office
2598,,54579803	Max Ludwig	Saskachewan	Prarie	Corporate
2599,,67857024	Patrick O'Brill	British Columbia	West	Home Office
2600,,26807355	Sung Chung	Saskachewan	Prarie	Home Office
2601,,31848876	Justin Ellison	Saskachewan	Prarie	Home Office
2602,,74011642	Eric Barreto	Quebec	Quebec	Consumer
2603,,25911898	Sanjit Jacobs	Quebec	Quebec	Consumer
2604,,3837643	Lycoris Saunders	Saskachewan	Prarie	Home Office
2605,,63590330	Brad Eason	Northwest Territories	Northwest Territories	Small Business
2606,,74510177	James Galang	New Brunswick	Atlantic	Consumer
2607,,37575390	Shaun Chance	Alberta	West	Corporate
2608,,10356602	Lena Creighton	Ontario	Ontario	Corporate
2609,,62992734	Rachel Payne	Manitoba	Prarie	Consumer
2610,,76590642	Nora Pelletier	Manitoba	Prarie	Home Office
2611,,94347685	Jeremy Lonsdale	Saskachewan	Prarie	Corporate
2612,,103767580	Andrew Gjertsen	Prince Edward Island	Atlantic	Consumer
2613,,49819071	Victoria Pisteka	Yukon	Yukon	Corporate
2614,,39501159	Phillip Flathmann	Quebec	Quebec	Small Business
2615,,99377938	Ann Blume	Nova Scotia	Atlantic	Small Business
2616,,45703891	Matt Collister	Quebec	Quebec	Home Office
2617,,31307134	Brendan Murry	Yukon	Yukon	Corporate
2618,,45065842	Aaron Bergman	Nunavut	Nunavut	Corporate
2619,,25774862	Gary Mitchum	Ontario	Ontario	Consumer
2620,,34111372	Muhammed Lee	Yukon	Yukon	Consumer
2621,,12488619	Bryan Davis	Northwest Territories	Northwest Territories	Corporate
2622,,6982655	Bruce Stewart	Manitoba	Prarie	Corporate
2623,,29419859	Mike Pelletier	Northwest Territories	Northwest Territories	Corporate
2624,,102857204	Sally Knutson	British Columbia	West	Corporate
2625,,82540287	Neola Schneider	Northwest Territories	Northwest Territories	Home Office
2626,,71078600	Alejandro Savely	British Columbia	West	Corporate
2627,,76000431	Nicole Brennan	Manitoba	Prarie	Consumer
2628,,91212453	Max Engle	Quebec	Quebec	Corporate
2629,,91884763	Thea Hendricks	Quebec	Quebec	Home Office
2630,,23344923	Giulietta Dortch	Yukon	Yukon	Consumer
2631,,23905406	Dennis Kane	Quebec	Quebec	Small Business
2632,,12419685	Lisa DeCherney	British Columbia	West	Corporate
2633,,51228970	Brenda Bowman	Saskachewan	Prarie	Small Business
2634,,63686255	Tim Brockman	Alberta	West	Consumer
2635,,96218342	Dan Campbell	Quebec	Quebec	Small Business
2636,,13638622	Pierre Wener	Quebec	Quebec	Home Office
2637,,104494645	Neil Knudson	British Columbia	West	Corporate
2638,,51328978	Amy Cox	Ontario	Ontario	Corporate
2639,,80862950	Arthur Gainer	Alberta	West	Consumer
2640,,103153738	Russell Applegate	Manitoba	Prarie	Small Business
2641,,28799558	Gene Hale	British Columbia	West	Consumer
2642,,6913864	Stuart Van	Quebec	Quebec	Consumer
2643,,11321197	Christina DeMoss	British Columbia	West	Home Office
2644,,39521544	George Zrebassa	Quebec	Quebec	Home Office
2645,,11551378	Craig Yedwab	Yukon	Yukon	Consumer
2646,,67028724	Bobby Trafton	Quebec	Quebec	Corporate
2647,,7210830	Cari Sayre	Alberta	West	Corporate
2648,,10691025	Dennis Pardue	Saskachewan	Prarie	Corporate
2649,,96589719	Quincy Jones	Alberta	West	Corporate
2650,,78620006	Christine Kargatis	Ontario	Ontario	Small Business
2651,,58178202	Valerie Takahito	Alberta	West	Consumer
2652,,46716126	Thomas Thornton	Yukon	Yukon	Consumer
2653,,91078763	Hunter Lopez	British Columbia	West	Consumer
2654,,31765799	Corey Catlett	Nova Scotia	Atlantic	Home Office
2655,,53537502	Darren Koutras	Nova Scotia	Atlantic	Consumer
2656,,35123748	Matt Abelman	Nova Scotia	Atlantic	Home Office
2657,,33887422	Grant Carroll	Prince Edward Island	Atlantic	Small Business
2658,,15052698	Rob Haberlin	Ontario	Ontario	Corporate
2659,,29055608	Darrin Sayre	Nova Scotia	Atlantic	Consumer
2660,,29025972	Jill Matthias	British Columbia	West	Consumer
2661,,52276520	Eric Barreto	British Columbia	West	Small Business
2662,,55920460	Neil Knudson	Saskachewan	Prarie	Corporate
2663,,97070934	Mike Caudle	Ontario	Ontario	Corporate
2664,,61322431	Brian Thompson	Quebec	Quebec	Home Office
2665,,59879429	Sara Luxemburg	Nova Scotia	Atlantic	Corporate
2666,,96448861	Liz Willingham	Quebec	Quebec	Home Office
2667,,48564444	Matt Abelman	British Columbia	West	Home Office
2668,,97936435	Marc Crier	Manitoba	Prarie	Corporate
2669,,102974960	Sara Luxemburg	Nova Scotia	Atlantic	Small Business
2670,,34013170	Craig Molinari	Saskachewan	Prarie	Small Business
2671,,100729818	Jenna Caffey	Alberta	West	Consumer
2672,,26730000	Deborah Brumfield	British Columbia	West	Small Business
2673,,42895043	Theresa Swint	Quebec	Quebec	Consumer
2674,,104393625	Duane Huffman	Ontario	Ontario	Consumer
2675,,103723976	Annie Cyprus	Nunavut	Nunavut	Home Office
2676,,5890384	Liz Price	Nova Scotia	Atlantic	Consumer
2677,,29483524	Erin Mull	New Brunswick	Atlantic	Corporate
2678,,84641727	Cindy Chapman	Yukon	Yukon	Corporate
2679,,26983125	Carlos Soltero	Nunavut	Nunavut	Consumer
2680,,9523535	Stewart Visinsky	Manitoba	Prarie	Corporate
2681,,22838558	Michael Granlund	Nova Scotia	Atlantic	Home Office
2682,,24149383	Denny Joy	Manitoba	Prarie	Corporate
2683,,77009680	Rob Beeghly	Saskachewan	Prarie	Consumer
2684,,98541198	Paul MacIntyre	Ontario	Ontario	Corporate
2685,,18334625	Nancy Lomonaco	Ontario	Ontario	Home Office
2686,,68157819	Eugene Barchas	Nunavut	Nunavut	Corporate
2687,,50890784	Dave Hallsten	Ontario	Ontario	Corporate
2688,,42701778	Dan Campbell	Yukon	Yukon	Corporate
2689,,55591205	Cindy Chapman	Yukon	Yukon	Consumer
2690,,101248528	Carlos Meador	Yukon	Yukon	Corporate
2691,,76319822	Mike Kennedy	Manitoba	Prarie	Corporate
